Time	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
2414	87.72	83.94	65.00	43.32	41.07	36.86	31.91	22.42
2415	87.51	84.02	64.74	42.94	40.96	36.84	31.81	22.43
2416	86.78	84.26	65.36	42.10	40.74	36.79	31.78	22.43
2417	87.05	84.39	65.00	42.08	40.71	36.81	31.80	22.42
2418	87.22	84.51	64.78	42.26	40.75	36.84	31.83	22.44
2419	87.30	84.61	65.43	42.42	40.83	36.84	31.73	22.42
2420	87.44	84.59	66.05	42.21	40.96	36.81	31.73	22.43
2421	87.55	84.46	66.01	42.12	40.85	36.80	31.81	22.43
2422	87.54	84.07	65.39	41.84	40.77	36.85	31.86	22.44
2423	87.35	84.18	65.98	41.76	40.65	36.84	31.82	22.43
2424	87.57	84.55	65.63	41.88	40.69	36.84	31.73	22.43
2425	87.62	84.53	65.83	41.83	40.54	36.76	31.61	22.42
2426	87.52	84.52	65.23	41.21	40.37	36.75	31.53	22.42
2427	87.35	84.47	65.29	41.20	40.24	36.73	31.49	22.41
2428	87.32	84.35	65.34	41.08	40.18	36.71	31.61	22.42
2429	87.32	83.74	64.83	41.15	40.19	36.72	31.66	22.42
2430	87.21	83.90	65.18	41.35	40.33	36.76	31.69	22.44
2431	87.37	84.13	65.15	41.63	40.45	36.78	31.73	22.44
2432	87.36	83.95	64.95	41.94	40.59	36.82	31.69	22.44
2433	86.48	83.84	64.82	42.43	40.85	36.83	31.67	22.42
2434	86.65	84.15	64.65	41.86	40.63	36.78	31.70	22.42
2435	85.70	83.54	64.96	41.92	40.80	36.77	31.64	22.41
2436	85.64	84.14	65.77	42.22	40.76	36.79	31.71	22.42
2437	86.31	84.26	65.76	41.92	40.76	36.82	31.80	22.42
2438	86.68	84.03	65.56	42.09	40.76	36.84	31.85	22.42
2439	87.07	84.27	65.65	42.43	40.90	36.87	31.92	22.43
2440	87.16	84.34	65.57	42.19	40.89	36.88	31.82	22.44
2441	87.19	84.49	65.99	42.23	40.85	36.87	31.87	22.44
2442	87.40	84.59	66.18	42.21	40.92	36.89	31.98	22.44
2443	87.55	84.29	65.79	42.64	41.24	36.92	32.11	22.42
2444	87.01	83.71	65.79	43.37	41.41	36.85	31.97	22.40
2445	86.78	83.82	66.36	42.97	41.37	36.83	31.89	22.40
2446	87.15	84.32	66.59	43.39	41.19	36.82	31.85	22.42
2447	87.34	84.56	66.67	43.30	41.15	36.81	31.85	22.44
2448	87.57	84.60	66.72	43.66	41.11	36.82	31.75	22.43
2449	87.66	84.60	66.95	43.18	40.95	36.79	31.69	22.42
2450	87.69	84.53	66.73	43.01	40.86	36.77	31.69	22.44
2451	87.56	84.41	65.74	43.07	40.89	36.81	31.74	22.46
2452	87.60	84.46	65.67	43.18	40.84	36.81	31.60	22.43
2453	87.59	84.48	66.03	42.54	40.69	36.73	31.36	22.40
2454	87.41	84.48	65.52	42.33	40.63	36.73	31.36	22.41
2455	87.21	84.32	65.10	42.58	40.56	36.75	31.43	22.41
2456	87.25	84.44	65.60	42.38	40.53	36.76	31.47	22.41
2457	87.32	84.42	65.09	41.96	40.39	36.79	31.56	22.41
2458	87.39	84.39	64.89	42.11	40.37	36.76	31.45	22.41
2459	87.46	84.27	65.69	42.69	40.46	36.78	31.58	22.42
2460	87.40	84.31	65.76	43.05	40.73	36.81	31.64	22.44
2461	87.49	84.38	65.92	43.77	41.20	36.89	31.64	22.45
2462	87.61	84.50	66.66	44.61	41.80	36.93	31.64	22.49
2463	87.69	84.50	66.92	45.10	41.84	36.93	31.66	22.50
2464	87.61	84.34	67.18	44.95	42.07	36.92	31.68	22.47
2465	87.66	84.45	66.79	45.09	41.88	36.90	31.68	22.47
2466	87.62	84.43	66.63	45.53	41.95	36.89	31.67	22.48
2467	87.61	84.53	66.99	45.81	41.90	36.88	31.70	22.48
2468	87.60	84.59	66.88	45.08	41.62	36.83	31.65	22.46
2469	87.55	84.63	66.56	45.06	41.55	36.82	31.62	22.47
2470	87.58	84.46	66.52	44.26	41.45	36.86	31.69	22.47
2471	87.65	84.30	65.81	44.43	41.46	36.92	31.79	22.46
2472	87.63	84.11	66.11	44.92	41.32	36.90	31.75	22.45
2473	87.29	84.18	66.75	45.06	41.37	36.89	31.70	22.45
2474	87.49	84.49	67.19	45.23	41.16	36.84	31.71	22.45
2475	87.65	84.59	67.21	44.63	41.08	36.81	31.63	22.43
2476	87.62	84.54	66.60	43.78	40.91	36.76	31.58	22.44
2477	87.65	84.21	65.64	43.83	40.84	36.76	31.58	22.44
2478	87.43	83.93	66.00	44.14	40.89	36.73	31.38	22.40
2479	87.39	84.16	65.78	43.68	41.01	36.74	31.33	22.43
2480	87.33	84.24	65.50	43.43	41.20	36.82	31.41	22.46
2481	87.41	84.29	65.85	43.85	41.27	36.86	31.47	22.44
2482	87.44	84.17	66.52	43.70	41.24	36.85	31.45	22.46
2483	87.46	84.25	66.91	43.72	41.26	36.85	31.46	22.45
2484	87.53	84.39	66.88	43.76	41.18	36.88	31.53	22.44
2485	87.58	84.47	67.02	43.41	40.99	36.88	31.64	22.45
2486	87.56	84.42	66.57	43.51	41.01	36.86	31.75	22.44
2487	87.52	84.25	66.31	43.31	41.34	36.90	31.73	22.45
2488	86.88	84.27	66.60	44.16	41.38	36.92	31.94	22.46
2489	87.18	84.44	66.98	44.67	41.40	36.96	32.00	22.45
2490	87.34	84.54	66.61	44.59	41.45	36.96	32.12	22.47
2491	87.50	84.57	66.09	44.79	41.56	36.97	32.18	22.46
2492	87.66	84.55	66.69	44.69	41.68	37.01	32.18	22.46
2493	87.74	84.45	67.09	45.17	41.97	37.01	32.24	22.45
2494	87.67	84.39	67.45	45.10	41.95	37.05	32.16	22.45
2495	87.25	84.41	67.38	44.42	41.86	37.09	32.13	22.45
2496	87.59	84.45	67.02	44.53	41.97	37.06	31.98	22.45
2497	87.83	84.61	67.18	45.18	42.14	37.04	31.83	22.46
2498	87.79	84.64	66.91	44.59	41.93	37.04	31.76	22.45
2499	87.68	84.65	65.97	43.75	41.83	37.00	31.74	22.44
2500	87.68	84.40	66.22	43.31	41.55	36.96	31.73	22.44
2501	87.55	84.32	66.26	42.84	41.38	36.96	31.93	22.42
2502	87.42	84.00	66.07	42.67	41.29	36.99	32.01	22.42
2503	86.69	83.10	66.41	43.01	41.34	37.05	31.97	22.43
2504	86.04	83.69	66.80	43.57	41.70	37.08	31.88	22.44
2505	86.76	84.19	67.13	44.27	42.22	37.15	31.93	22.47
2506	87.29	84.44	67.38	44.72	42.27	37.06	31.77	22.44
2507	87.45	84.56	67.32	44.82	42.23	37.02	31.74	22.44
2508	87.59	84.64	67.15	44.87	42.13	37.00	31.72	22.45
2509	87.60	84.61	67.27	44.04	41.91	37.00	31.85	22.46
2510	87.63	84.62	67.07	43.58	41.88	37.04	32.03	22.44
2511	87.63	84.50	66.53	43.42	42.13	37.08	31.91	22.43
2512	87.64	84.48	66.10	43.82	42.29	37.04	31.89	22.46
2513	87.51	84.40	66.58	43.47	42.11	37.04	31.91	22.44
2514	87.51	84.49	66.67	43.20	41.76	37.00	32.02	22.42
2515	87.49	84.44	66.33	42.84	41.69	37.00	31.98	22.43
2516	87.52	84.42	65.81	42.87	41.56	36.99	31.90	22.42
2517	87.53	84.37	66.22	43.68	41.67	36.97	31.86	22.44
2518	87.53	84.34	66.57	43.78	41.54	36.96	31.84	22.42
2519	87.48	84.37	66.94	43.53	41.41	36.94	31.79	22.43
2520	87.43	84.35	67.15	43.39	41.53	36.98	31.83	22.41
2521	87.45	84.37	67.21	43.75	41.42	37.00	31.83	22.41
2522	87.38	84.40	66.32	43.85	41.38	36.97	31.82	22.39
2523	87.43	84.34	66.42	43.90	41.28	36.95	31.75	22.39
2524	87.41	84.25	65.79	44.16	41.44	36.95	31.81	22.40
2525	87.49	84.36	65.82	43.95	41.59	37.00	31.94	22.41
2526	87.61	84.33	65.70	43.77	41.59	37.01	31.88	22.39
2527	87.63	84.30	65.86	43.14	41.52	36.96	31.78	22.38
2528	87.61	84.27	66.13	43.23	41.45	36.92	31.63	22.39
2529	87.42	84.27	66.07	42.91	41.38	36.95	31.68	22.39
2530	87.08	84.34	65.35	42.70	41.30	37.03	31.84	22.38
2531	86.95	84.36	65.77	42.45	41.29	37.16	31.99	22.40
2532	86.74	84.23	66.17	42.81	41.40	37.25	31.97	22.42
2533	86.52	84.64	66.97	43.64	41.62	37.24	31.86	22.41
2534	87.03	84.81	67.21	44.04	41.60	37.21	31.78	22.43
2535	87.29	84.79	67.23	43.95	41.59	37.18	31.75	22.44
2536	87.40	84.75	67.19	44.11	41.46	37.15	31.86	22.41
2537	87.48	84.71	66.65	43.65	41.41	37.14	32.01	22.41
2538	87.56	84.59	66.19	43.18	41.43	37.15	32.03	22.43
2539	87.66	84.50	66.42	43.59	41.63	37.12	32.08	22.42
2540	87.56	83.86	65.66	44.27	41.76	37.11	31.95	22.39
2541	87.23	84.00	66.08	43.70	41.80	37.08	31.95	22.39
2542	86.97	84.54	65.94	42.98	41.57	37.04	32.16	22.37
2543	87.17	84.05	65.44	42.74	41.34	37.05	32.06	22.37
2544	87.21	83.82	65.16	43.06	41.61	37.02	31.90	22.37
2545	87.17	84.16	65.70	42.91	41.74	37.00	31.94	22.37
2546	87.40	84.44	65.36	42.54	41.62	37.03	31.98	22.41
2547	87.58	84.40	66.10	42.16	41.61	37.04	31.96	22.40
2548	87.62	83.96	65.30	42.08	41.43	37.04	31.85	22.43
2549	87.44	84.23	64.62	42.40	41.33	37.06	31.90	22.41
2550	87.27	84.37	65.38	42.62	41.24	37.01	31.84	22.39
2551	87.46	84.49	65.18	42.65	41.36	37.03	31.82	22.43
2552	87.29	84.31	64.36	42.41	41.49	37.05	31.81	22.43
2553	87.18	83.83	64.64	42.77	41.51	37.09	31.91	22.43
2554	86.69	84.30	64.79	42.56	41.44	37.11	31.78	22.39
2555	87.13	84.45	65.57	42.70	41.47	37.09	31.72	22.38
2556	86.95	84.45	66.04	42.59	41.42	37.06	31.75	22.38
2557	86.86	84.49	65.73	42.60	41.41	37.06	31.84	22.39
2558	87.20	84.70	65.56	42.68	41.34	37.09	32.00	22.40
2559	87.38	84.67	65.16	42.39	41.36	37.13	31.94	22.39
2560	87.55	84.71	64.89	42.49	41.56	37.13	31.88	22.43
2561	86.76	84.64	65.01	43.13	41.73	37.10	32.00	22.42
2562	87.00	84.82	64.54	43.67	41.93	37.14	32.04	22.41
2563	87.38	84.85	64.60	43.51	42.21	37.19	32.15	22.42
2564	87.60	84.83	65.30	43.52	42.09	37.27	32.27	22.43
2565	87.68	84.90	65.98	43.40	42.09	37.29	32.29	22.45
2566	87.84	84.88	66.41	43.41	42.01	37.24	32.47	22.47
2567	87.94	84.75	66.35	43.46	42.05	37.25	32.64	22.48
2568	87.73	84.71	66.79	43.75	42.03	37.26	32.75	22.50
2569	87.44	84.76	66.98	44.28	41.98	37.25	32.65	22.45
2570	87.64	84.56	66.32	44.26	42.08	37.21	32.55	22.45
2571	87.71	84.40	66.08	44.76	41.96	37.17	32.44	22.44
2572	87.44	84.59	66.21	44.11	41.90	37.14	32.31	22.47
2573	87.63	84.67	66.13	43.44	41.87	37.13	32.28	22.45
2574	87.81	84.70	65.98	43.34	41.81	37.15	32.22	22.45
2575	87.85	84.67	66.26	43.73	41.85	37.16	32.33	22.45
2576	87.91	84.53	66.11	44.44	42.09	37.16	32.30	22.47
2577	87.36	84.39	66.86	45.15	42.34	37.22	32.16	22.45
2578	87.69	84.88	67.23	45.24	42.19	37.18	32.03	22.42
2579	87.86	84.90	66.57	44.65	41.83	37.12	32.00	22.40
2580	87.83	84.78	66.12	43.63	41.53	37.11	31.98	22.37
2581	87.81	84.30	65.28	43.14	41.45	37.12	31.91	22.38
2582	87.66	84.24	65.77	43.35	41.45	37.14	32.01	22.39
2583	87.70	84.48	66.15	43.34	41.44	37.18	32.01	22.39
2584	87.78	84.53	66.30	43.34	41.44	37.21	32.05	22.39
2585	87.69	83.87	65.57	43.06	41.53	37.20	32.12	22.40
2586	87.55	84.25	65.58	42.76	41.42	37.15	31.98	22.36
2587	87.67	84.58	66.12	43.24	41.56	37.10	31.86	22.35
2588	87.62	84.56	65.93	42.72	41.58	37.14	31.79	22.36
2589	87.05	83.50	65.05	42.98	41.94	37.15	31.85	22.35
2590	86.30	83.81	65.73	43.09	41.76	37.14	31.98	22.37
2591	86.51	83.96	65.15	42.57	41.50	37.15	32.00	22.36
2592	85.93	83.77	65.56	42.59	41.24	37.12	32.08	22.34
2593	86.36	84.18	65.95	42.27	41.15	37.09	32.12	22.36
2594	86.52	84.33	65.69	42.01	41.09	37.05	31.99	22.34
2595	86.52	83.97	65.66	41.80	40.94	37.01	31.84	22.36
2596	86.63	84.09	65.31	41.76	40.84	37.06	32.00	22.39
2597	86.72	84.00	65.50	42.07	40.92	37.10	31.95	22.38
2598	86.82	84.13	65.46	41.81	40.86	37.06	31.88	22.37
2599	87.14	84.35	65.32	41.85	40.85	37.05	31.82	22.40
2600	87.34	84.57	65.75	41.84	40.90	37.08	31.78	22.40
2601	87.39	84.54	65.51	41.91	41.02	37.13	31.73	22.40
2602	87.16	83.47	65.20	42.08	41.11	37.18	31.69	22.40
2603	86.46	83.21	65.72	43.00	41.40	37.18	31.74	22.42
2604	87.03	84.18	66.62	43.37	41.36	37.14	31.81	22.43
2605	87.21	84.46	66.61	43.91	41.44	37.12	31.83	22.43
2606	87.40	84.37	66.25	44.70	41.36	37.15	31.86	22.44
2607	87.56	84.45	66.06	45.01	41.31	37.18	31.83	22.43
2608	87.58	84.60	66.57	44.14	41.19	37.15	31.85	22.43
2609	87.56	84.62	66.84	44.06	41.16	37.10	31.78	22.44
2610	87.57	84.63	66.43	44.57	41.08	37.11	31.85	22.44
2611	87.57	84.58	66.09	44.69	41.08	37.14	31.82	22.42
2612	87.55	84.41	65.52	43.93	41.06	37.11	31.74	22.39
2613	87.53	84.50	65.47	43.48	40.92	37.07	31.74	22.38
2614	87.50	84.35	65.48	42.94	40.85	37.11	31.88	22.40
2615	87.36	84.30	66.12	43.25	40.64	37.11	31.85	22.41
2616	87.47	84.46	66.42	43.35	40.62	37.11	31.88	22.41
2617	87.57	84.53	65.89	43.43	40.92	37.20	31.91	22.42
2618	87.58	84.44	65.36	43.86	41.03	37.21	31.84	22.39
2619	87.07	84.23	65.09	43.12	40.87	37.11	31.76	22.40
2620	87.24	84.17	65.10	42.96	40.73	37.07	31.72	22.40
2621	87.06	84.17	65.26	43.36	40.68	37.09	31.81	22.37
2622	87.25	84.35	65.38	43.92	40.65	37.11	31.87	22.38
2623	87.34	83.69	64.50	43.55	40.72	37.12	32.09	22.41
2624	87.44	84.20	64.87	43.48	40.84	37.15	32.25	22.42
2625	87.47	84.38	65.28	43.44	40.99	37.17	32.30	22.42
2626	87.49	84.42	64.74	43.65	41.22	37.19	32.38	22.42
2627	87.32	84.03	65.19	43.41	41.08	37.17	32.38	22.41
2628	87.42	84.31	65.97	43.63	41.23	37.12	32.25	22.42
2629	87.59	84.50	66.25	43.80	41.21	37.08	32.26	22.42
2630	87.70	84.64	65.64	43.41	41.14	37.09	32.37	22.41
2631	87.60	84.22	65.77	42.57	41.12	37.09	32.16	22.41
2632	87.46	84.29	66.03	42.65	40.98	37.04	32.04	22.39
2633	87.41	84.26	65.84	42.98	40.89	37.02	31.80	22.35
2634	87.30	84.37	65.20	43.06	40.80	37.05	31.66	22.35
2635	87.35	84.37	64.92	43.51	40.80	37.02	31.64	22.35
2636	87.19	83.72	64.72	43.53	40.71	37.01	31.73	22.33
2637	86.64	84.09	64.74	43.46	40.78	37.01	31.78	22.35
2638	86.50	84.36	65.10	43.04	40.71	37.01	31.74	22.37
2639	86.72	84.22	64.52	42.86	40.75	37.05	31.83	22.39
2640	87.00	84.46	65.14	42.74	40.77	37.08	31.97	22.39
2641	87.29	84.40	66.03	42.76	40.76	37.05	32.00	22.38
2642	87.56	84.52	66.74	43.14	40.99	36.99	31.93	22.38
2643	87.68	84.64	67.03	43.26	40.86	36.95	31.87	22.38
2644	87.70	84.22	67.11	42.68	40.72	36.96	31.82	22.39
2645	87.42	84.32	66.48	42.57	40.79	36.98	31.90	22.40
2646	87.49	83.48	65.19	42.06	40.68	36.98	32.01	22.39
2647	87.54	83.93	66.00	42.20	40.62	36.96	32.05	22.38
2648	87.39	84.24	66.46	42.25	40.66	36.96	32.01	22.38
2649	87.37	84.27	66.42	42.76	40.79	36.96	32.02	22.39
2650	87.36	84.44	66.15	42.85	40.84	36.99	31.93	22.39
2651	87.32	84.39	65.95	43.15	41.00	36.96	31.82	22.37
2652	87.39	84.37	65.57	42.94	41.08	36.95	31.73	22.36
2653	87.46	84.26	65.23	42.93	40.92	36.95	31.77	22.36
2654	87.55	84.35	65.72	42.87	40.90	36.96	31.80	22.39
2655	87.63	84.39	65.58	42.99	40.88	36.99	31.90	22.41
2656	87.69	84.47	66.40	43.47	41.00	37.05	32.09	22.41
2657	87.73	84.50	66.83	44.14	41.09	37.06	32.11	22.40
2658	87.74	84.51	66.92	44.39	41.35	37.04	32.03	22.38
2659	87.66	84.52	66.77	44.58	41.34	37.04	31.92	22.36
2660	87.78	84.70	67.02	44.81	41.34	37.04	31.93	22.36
2661	87.87	84.60	66.55	44.36	41.37	37.06	31.85	22.36
2662	87.92	84.57	65.89	44.07	41.69	37.09	31.85	22.35
2663	87.85	84.32	65.90	43.69	41.67	37.09	32.04	22.34
2664	87.66	84.35	65.43	43.50	41.76	37.11	32.10	22.34
2665	87.44	84.16	65.21	43.12	41.59	37.08	32.07	22.37
2666	87.50	84.40	65.40	42.59	41.35	37.00	31.95	22.39
2667	87.57	84.28	64.95	42.48	41.11	36.98	31.87	22.37
2668	87.19	83.97	65.03	42.41	40.79	36.95	31.77	22.37
2669	87.15	84.06	64.68	42.31	40.72	37.00	31.86	22.37
2670	87.28	83.86	64.71	42.19	40.84	37.04	32.02	22.40
2671	86.94	83.73	64.54	42.08	40.82	37.05	32.02	22.39
2672	87.16	83.96	64.82	42.02	40.74	37.05	31.99	22.38
2673	87.47	84.43	64.77	42.01	41.01	37.03	31.97	22.39
2674	87.55	84.67	64.96	42.61	41.11	37.07	32.06	22.39
2675	87.63	84.77	65.88	42.98	41.38	37.11	31.92	22.40
2676	87.71	84.73	66.30	44.08	41.60	37.11	31.84	22.40
2677	87.61	84.66	66.20	43.99	41.45	37.07	31.92	22.38
2678	87.62	84.22	65.96	43.13	41.23	37.02	31.90	22.40
2679	87.67	84.20	65.93	42.71	41.03	37.02	31.95	22.43
2680	87.59	84.50	65.68	42.62	41.07	37.01	31.94	22.43
2681	87.72	84.57	66.22	43.09	41.11	36.97	31.84	22.41
2682	87.68	84.41	66.57	43.55	41.32	36.97	31.81	22.41
2683	87.49	84.48	66.81	44.09	41.18	36.98	31.84	22.37
2684	87.37	83.72	66.82	43.66	41.26	37.05	31.75	22.37
2685	87.50	84.25	66.13	43.08	41.21	37.06	31.81	22.38
2686	86.90	83.59	65.86	42.64	41.08	37.07	31.87	22.37
2687	86.88	84.11	66.08	42.58	41.06	37.02	31.76	22.34
2688	87.16	84.41	66.30	42.67	41.21	37.01	31.75	22.36
2689	87.44	84.53	66.26	42.33	41.24	37.04	31.84	22.36
2690	87.47	84.55	66.06	42.14	41.27	37.07	31.92	22.38
2691	87.54	84.49	65.65	42.37	41.38	37.05	31.88	22.34
2692	87.53	84.28	65.08	42.54	41.36	37.00	31.76	22.34
2693	87.14	83.76	65.07	42.70	41.47	36.97	31.64	22.34
2694	86.75	84.34	64.72	42.84	41.37	36.97	31.60	22.35
2695	86.94	83.99	65.07	42.59	41.19	36.94	31.50	22.35
2696	87.06	84.37	65.74	42.57	41.12	36.91	31.44	22.37
2697	87.28	84.55	66.12	42.27	41.05	36.93	31.45	22.37
2698	87.41	84.60	66.48	42.13	41.20	36.98	31.64	22.37
2699	87.36	84.61	66.37	42.08	41.24	36.98	31.71	22.39
2700	87.43	84.60	65.90	42.16	41.30	36.99	31.69	22.38
